transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes
36529,L1387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.050,0.648,26.250,16.204,120,11.04,107,118,B.O.C. Canada Inc,QC_BOC_ISS,EKA Chimie Canada Inc Magog,QC_EKM_ISS,Line name assumed
36530,L1387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.375,11.343,26.250,16.204,120,11.04,107,118,Sherbrooke,QC_SHR_TSS,Magog,QC_MGG_DSS,NULL
36531,L1387,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.575,0.972,26.250,16.204,120,11.04,107,118,EKA Chimie Canada Inc Magog,QC_EKM_ISS,Ville de Magog,QC_VDM_DSS,Line name assumed
36532,L1388,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,120,8.83,107,118,Stukely,QC_STK_DSS,Magog,QC_MGG_DSS,NULL
36533,L1390,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,120,6.63,107,118,Cleveland,QC_CLV_DSS,Waterloo,QC_WLO_DSS,NULL
36534,L1391,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,1.500,0.926,120,0.63,107,118,Cournoyer,QC_COY_DSS,BÃƒÂ©cancour,QC_BEC_TSS,NULL
36535,L1391,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,1.500,0.926,120,0.63,107,118,Cournoyer,QC_COY_DSS,Silicium-BÃƒÂ©cancour,QC_SLB_ISS,NULL
36536,L1392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,3.500,2.160,120,1.47,107,118,Cournoyer,QC_COY_DSS,BÃƒÂ©cancour,QC_BEC_TSS,NULL
36537,L1392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.500,0.926,3.500,2.160,120,1.47,107,118,Cournoyer,QC_COY_DSS,Hydrogenal Inc,QC_HYD_ISS,NULL
36538,L1392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,3.500,2.160,120,1.47,107,118,Hydrogenal Inc,QC_HYD_ISS,P.C.I. Chimie Canada Inc,QC_PCI_ISS,NULL
36539,L1392,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.500,0.309,3.500,2.160,120,1.47,107,118,P.C.I. Chimie Canada Inc,QC_PCI_ISS,Viterra Inc.,QC_VIT_ISS,NULL
36540,L1393,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.875,17.824,28.875,17.824,120,12.15,107,118,Parisville,QC_PAR_DSS,BÃƒÂ©cancour,QC_BEC_TSS,NULL
36541,L1394,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,44.625,27.546,120,18.77,107,118,Villeroy,QC_VLL_DSS,Parisville,QC_PAR_DSS,NULL
36542,L1394,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,44.625,27.546,120,18.77,107,118,Plessisville,QC_PLS_DSS,Villeroy,QC_VLL_DSS,NULL
36543,L1395,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,26.250,16.204,26.250,16.204,120,11.04,107,118,Daveluyville,QC_DVL_DSS,BÃƒÂ©cancour,QC_BEC_TSS,NULL
36544,L1398,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,1.000,0.617,120,0.42,107,118,Beauharnois-Est,QC_BEE_GSS,Beauharnois-Ouest,QC_BEO_TSS,NULL
36545,L1399,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,1.000,0.617,120,0.42,107,118,Beauharnois-Est,QC_BEE_GSS,Beauharnois-Ouest,QC_BEO_TSS,NULL
36546,L1401,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.000,11.111,81.375,50.231,120,34.24,107,118,Ville de Sherbrooke MassÃƒÂ©,QC_VSM_DSS,Beaulieu,QC_BEL_DSS,NULL
36547,L1401,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,60.375,37.269,81.375,50.231,120,34.24,107,118,Beaulieu,QC_BEL_DSS,Stanstead,QC_STS_DSS,NULL
36548,L1401,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.000,1.852,81.375,50.231,120,34.24,107,118,Sherbrooke,QC_SHR_TSS,Ville de Sherbrooke MassÃƒÂ©,QC_VSM_DSS,NULL
36549,L1402,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.000,11.111,105.000,64.815,120,44.18,97,107,Ville de Sherbrooke MassÃƒÂ©,QC_VSM_DSS,Beaulieu,QC_BEL_DSS,NULL
36550,L1402,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,42.000,25.926,105.000,64.815,120,44.18,97,107,Beaulieu,QC_BEL_DSS,Coaticook,QC_CTK_DSS,NULL
36551,L1402,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,42.000,25.926,105.000,64.815,120,44.18,97,107,Coaticook,QC_CTK_DSS,Sleeper et Akhurst,QC_SAK_ISS,NULL
36552,L1402,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.000,1.852,105.000,64.815,120,44.18,97,107,Sherbrooke,QC_SHR_TSS,Ville de Sherbrooke MassÃƒÂ©,QC_VSM_DSS,NULL
36553,L1403,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,7.875,4.861,120,3.31,107,118,Joliette,QC_JLT_DSS,Papiers-Scott Inc,QC_PSI_ISS,NULL
36554,L1404,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Laurendeau,QC_LRD_DSS,NULL
36555,L1404,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,36.750,22.685,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Magnan,QC_MGN_DSS,NULL
36556,L1404,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.125,8.102,91.875,56.713,120,38.65,106,116,Joliette,QC_JLT_DSS,Ramezay,QC_RAM_DSS,NULL
36557,L1404,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Sainte-Ãƒâ€°mÃƒÂ©lie,QC_SEM_DSS,NULL
36558,L1405,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Laurendeau,QC_LRD_DSS,NULL
36559,L1405,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,36.750,22.685,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Magnan,QC_MGN_DSS,NULL
36560,L1405,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,13.125,8.102,91.875,56.713,120,38.65,106,116,Joliette,QC_JLT_DSS,Ramezay,QC_RAM_DSS,NULL
36561,L1405,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,91.875,56.713,120,38.65,106,116,Ramezay,QC_RAM_DSS,Sainte-Ãƒâ€°mÃƒÂ©lie,QC_SEM_DSS,NULL
36562,L1406,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,39.900,24.630,120,16.79,107,118,Sainte-Ãƒâ€°mÃƒÂ©lie,QC_SEM_DSS,Provost,QC_PVT_DSS,NULL
36563,L1407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,49.875,30.787,120,20.98,107,118,Lavaltrie,QC_LVL_DSS,LAssomption,QC_LAS_DSS,NULL
36564,L1407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,49.875,30.787,120,20.98,107,118,LanaudiÃƒÂ¨re,QC_LND_TSS,Lavaltrie,QC_LVL_DSS,NULL
36565,L1407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,49.875,30.787,120,20.98,107,118,Berthier,QC_BTH_DSS,Lavaltrie,QC_LVL_DSS,NULL
36566,L1407,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,49.875,30.787,120,20.98,107,118,LAssomption,QC_LAS_DSS,Saint-Sulpice,QC_SSL_DSS,NULL
36567,L1408,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,49.875,30.787,120,20.98,107,118,Lavaltrie,QC_LVL_DSS,LAssomption,QC_LAS_DSS,NULL
36568,L1408,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,49.875,30.787,120,20.98,107,118,LanaudiÃƒÂ¨re,QC_LND_TSS,Lavaltrie,QC_LVL_DSS,NULL
36569,L1408,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,49.875,30.787,120,20.98,107,118,Berthier,QC_BTH_DSS,Lavaltrie,QC_LVL_DSS,NULL
36570,L1408,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,49.875,30.787,120,20.98,107,118,LAssomption,QC_LAS_DSS,Saint-Sulpice,QC_SSL_DSS,NULL
36571,L1409,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,120,8.83,107,118,Joliette,QC_JLT_DSS,Kildare,QC_KLD_DSS,NULL
36572,L1410,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,120,8.83,107,118,Joliette,QC_JLT_DSS,Kildare,QC_KLD_DSS,NULL
36573,L1414,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,23.625,14.583,120,9.94,107,118,Duvernay,QC_DUV_TSS,Groulx,QC_GRX_DSS,NULL
36574,L1414,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,23.625,14.583,120,9.94,107,118,Groulx,QC_GRX_DSS,Sainte-Anne-des-Plaines,QC_SAP_DSS,NULL
36575,L1415,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,23.625,14.583,120,9.94,107,118,Duvernay,QC_DUV_TSS,Groulx,QC_GRX_DSS,NULL
36576,L1415,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,23.625,14.583,120,9.94,107,118,Groulx,QC_GRX_DSS,Sainte-Anne-des-Plaines,QC_SAP_DSS,NULL
36577,L1416,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.500,17.593,28.500,17.593,120,11.99,107,118,Petite-Nation,QC_PTN_TSS,ChenÃƒÂ©ville,QC_CHV_DSS,NULL
36578,L1417,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.420,2.111,3.420,2.111,120,1.44,107,118,Papineauville,QC_PAP_DSS,Petite-Nation,QC_PTN_TSS,NULL
36579,L1418,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,55.125,34.028,120,23.19,107,118,Beauceville,QC_BCV_TSS,Saint-Joseph,QC_SJO_DSS,NULL
36580,L1418,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,55.125,34.028,120,23.19,107,118,Saint-Joseph,QC_SJO_DSS,Sainte-Marie,QC_SMA_DSS,NULL
36581,L1418,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,55.125,34.028,120,23.19,107,118,Neubois,QC_NBS_DSS,Sainte-Marie,QC_SMA_DSS,NULL
36582,L1420,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,49.875,30.787,120,20.98,107,118,MontÃƒÂ©rÃƒÂ©gie,QC_MTR_TSS,Acton,QC_ACT_DSS,NULL
36583,L1420,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,49.875,30.787,120,20.98,107,118,Acton,QC_ACT_DSS,Heriot,QC_HER_TSS,NULL
36584,L1420,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,5.250,3.241,49.875,30.787,120,20.98,107,118,Heriot,QC_HER_TSS,Marcotte,QC_MAR_DSS,NULL
36585,L1421,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,63.000,38.889,63.000,38.889,120,26.51,107,118,Sainte-Rosalie,QC_SRO_DSS,Acton,QC_ACT_DSS,NULL
36586,L1422,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,18.375,11.343,120,7.73,107,118,Granby,QC_GRY_DSS,Leclerc,QC_LCL_DSS,NULL
36587,L1422,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,18.375,11.343,120,7.73,107,118,Leclerc,QC_LCL_DSS,MontÃƒÂ©rÃƒÂ©gie,QC_MTR_TSS,NULL
36588,L1423,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.875,4.861,18.375,11.343,120,7.73,107,118,Granby,QC_GRY_DSS,Leclerc,QC_LCL_DSS,NULL
36589,L1423,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,18.375,11.343,120,7.73,107,118,Leclerc,QC_LCL_DSS,MontÃƒÂ©rÃƒÂ©gie,QC_MTR_TSS,NULL
36590,L1424,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.875,17.824,28.875,17.824,120,12.15,107,118,Saint-CÃƒÂ©saire,QC_SCS_DSS,Iberville,QC_IBR_DSS,NULL
36591,L1425,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.875,17.824,52.500,32.407,120,22.09,107,118,Saint-CÃƒÂ©saire,QC_SCS_DSS,Iberville,QC_IBR_DSS,NULL
36592,L1425,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,52.500,32.407,120,22.09,107,118,Iberville,QC_IBR_DSS,Saint-SÃƒÂ©bastien,QC_SSB_DSS,NULL
36593,L1426,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,120,6.63,107,118,Saint-CÃƒÂ©saire,QC_SCS_DSS,Farnham,QC_FRN_DSS,NULL
36594,L1427,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,21.000,12.963,120,8.83,107,118,Farnham,QC_FRN_DSS,Bedford,QC_BED_DSS,NULL
36595,L1428,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,120,6.63,107,118,Saint-SÃƒÂ©bastien,QC_SSB_DSS,Bedford,QC_BED_DSS,NULL
36596,L1430,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.125,21.065,34.125,21.065,120,14.36,107,118,Sainte-Claire,QC_SCL_DSS,ChaudiÃƒÂ¨re,QC_CHU_DSS,NULL
36597,L1431,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,42.000,25.926,120,17.67,107,118,Sainte-Claire,QC_SCL_DSS,Neubois,QC_NBS_DSS,NULL
36598,L1431,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,21.000,12.963,42.000,25.926,120,17.67,107,118,Neubois,QC_NBS_DSS,Sainte-Marie,QC_SMA_DSS,NULL
36599,L1432,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,23.625,14.583,23.625,14.583,120,9.94,107,118,Saint-Joseph,QC_SJO_DSS,Sainte-Marie,QC_SMA_DSS,NULL
36600,L1433,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,10.500,6.481,120,4.42,107,118,Beauceville,QC_BCV_TSS,Saint-Joseph,QC_SJO_DSS,NULL
36601,L1434,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,10.500,6.481,120,4.42,107,118,Sainte-Claire,QC_SCL_DSS,Saint-Lazare,QC_SLZ_DSS,NULL
36602,L1435,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,7.000,4.321,10.000,6.173,120,4.21,107,118,Les CÃƒÂ¨dres,QC_LCS_GSS,Dorion,QC_DRN_DSS,NULL
36603,L1435,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,2,ac,3.000,1.852,10.000,6.173,120,4.21,107,118,Langlois,QC_LGS_TSS,Les CÃƒÂ¨dres,QC_LCS_GSS,NULL
36604,L1436,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,2.700,1.667,120,1.14,107,118,PPG Canada Inc,QC_PPG_ISS,LÃƒÂ©ry,QC_LRY_ISS,NULL
36605,L1436,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.200,0.123,2.700,1.667,120,1.14,107,118,Usine Beauharnois Alcan,QC_UBA_ISS,PPG Canada Inc,QC_PPG_ISS,NULL
36606,L1436,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.500,0.926,2.700,1.667,120,1.14,107,118,Beauharnois-Est,QC_BEE_GSS,Usine Beauharnois Alcan,QC_UBA_ISS,NULL
36607,L1437,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.000,1.852,4.000,2.469,120,1.68,107,118,PPG Canada Inc,QC_PPG_ISS,LÃƒÂ©ry,QC_LRY_ISS,NULL
36608,L1437,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,1.000,0.617,4.000,2.469,120,1.68,107,118,Beauharnois-Est,QC_BEE_GSS,PPG Canada Inc,QC_PPG_ISS,NULL
36609,L1438,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.500,2.160,3.500,2.160,120,1.47,107,118,LÃƒÂ©ry,QC_LRY_ISS,Beauharnois-Est,QC_BEE_GSS,NULL
36610,L1439,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,3.500,2.160,3.500,2.160,120,1.47,107,118,LÃƒÂ©ry,QC_LRY_ISS,Beauharnois-Est,QC_BEE_GSS,NULL
36611,L1440,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,8.000,4.938,120,3.37,107,118,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,F.F. Soucy S.E.C.,QC_FFS_ISS,NULL
36612,L1440,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.000,2.469,8.000,4.938,120,3.37,107,118,F.F. Soucy S.E.C.,QC_FFS_ISS,Grand-Portage,QC_GPG_DSS,NULL
36613,L1442,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.980,4.926,7.980,4.926,120,3.36,107,118,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,Grand-Portage,QC_GPG_DSS,NULL
36614,L1443,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,62.700,38.704,120,26.38,107,118,Saint-Alexandre,QC_SAL_DSS,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,NULL
36615,L1443,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,62.700,38.704,120,26.38,107,118,Saint-Pascal,QC_SPA_DSS,Saint-Alexandre,QC_SAL_DSS,NULL
36616,L1443,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,62.700,38.704,120,26.38,107,118,La PocatiÃƒÂ¨re,QC_LPC_DSS,Saint-Pascal,QC_SPA_DSS,NULL
36617,L1444,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,62.700,38.704,120,26.38,107,118,Saint-Alexandre,QC_SAL_DSS,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,NULL
36618,L1444,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,62.700,38.704,120,26.38,107,118,Saint-Pascal,QC_SPA_DSS,Saint-Alexandre,QC_SAL_DSS,NULL
36619,L1444,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,62.700,38.704,120,26.38,107,118,La PocatiÃƒÂ¨re,QC_LPC_DSS,Saint-Pascal,QC_SPA_DSS,NULL
36620,L1448,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,79.800,49.259,120,33.57,107,118,Sully JCT,QC_SLY_JCT,Cabano,QC_CAB_DSS,NULL
36621,L1448,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.500,17.593,79.800,49.259,120,33.57,107,118,Cabano,QC_CAB_DSS,Squatec,QC_SQU_DSS,NULL
36622,L1448,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,34.200,21.111,79.800,49.259,120,33.57,107,118,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,Sully JCT,QC_SLY_JCT,NULL
36623,L1449,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,51.300,31.667,51.300,31.667,120,21.58,107,118,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,Cabano,QC_CAB_DSS,NULL
36624,L1450,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,26.300,16.235,120,11.06,107,118,Amqui,QC_AMQ_DSS,Causapscal,QC_CSP_DSS,NULL
36625,L1450,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,9.200,5.679,26.300,16.235,120,11.06,107,118,Causapscal,QC_CSP_DSS,Vents du Kempt,QC_VDK_GSS,NULL
36626,L1451,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.500,17.593,28.500,17.593,120,11.99,107,118,Sully JCT,QC_SLY_JCT,Sully,QC_SLY_DSS,NULL
36627,L1453,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,22.800,14.074,120,9.59,107,118,Cabano,QC_CAB_DSS,DÃƒÂ©gelis,QC_DEG_DSS,NULL
36628,L1454,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,39.100,24.136,120,16.45,107,118,Sayabec,QC_SYB_DSS,Amqui,QC_AMQ_DSS,NULL
36629,L1454,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.000,13.580,39.100,24.136,120,16.45,107,118,Les Boules,QC_LBS_TSS,Sayabec,QC_SYB_DSS,NULL
36630,L1455,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.100,10.556,40.700,25.123,120,17.12,107,118,Uniboard Canada Inc,QC_UCI_ISS,Amqui,QC_AMQ_DSS,NULL
36631,L1455,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,22.800,14.074,40.700,25.123,120,17.12,107,118,Les Boules,QC_LBS_TSS,Sayabec,QC_SYB_DSS,NULL
36632,L1455,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,0.800,0.494,40.700,25.123,120,17.12,107,118,Sayabec,QC_SYB_DSS,Uniboard Canada Inc,QC_UCI_ISS,NULL
36633,L1457,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.625,1.620,56.875,35.108,120,23.93,107,118,Beauceville,QC_BCV_TSS,Beauceville-Est,QC_BCE_DSS,NULL
36634,L1457,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,26.250,16.204,56.875,35.108,120,23.93,107,118,Saint-Georges,QC_SGO_DSS,Bolduc,QC_BLD_DSS,NULL
36635,L1457,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,10.500,6.481,56.875,35.108,120,23.93,107,118,Beauceville-Est,QC_BCE_DSS,Saint-Georges,QC_SGO_DSS,NULL
36636,L1457,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,17.500,10.802,56.875,35.108,120,23.93,107,118,Bolduc,QC_BLD_DSS,Saint-Robert-Bellarmin,QC_SRB_GSS,NULL
36637,L1458,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,18.375,11.343,18.375,11.343,120,7.73,107,118,Beauceville,QC_BCV_TSS,East Broughton,QC_EAB_DSS,NULL
36638,L1459,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,36.750,22.685,36.750,22.685,120,15.46,107,118,Saint-Ãƒâ€°variste,QC_SEV_DSS,Beauceville,QC_BCV_TSS,NULL
36639,L1460,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.960,9.852,31.710,19.574,120,13.34,107,118,Saint-Georges,QC_SGO_DSS,LiniÃƒÂ¨re,QC_LNR_DSS,NULL
36640,L1460,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,31.710,19.574,120,13.34,107,118,Beauceville,QC_BCV_TSS,Saint-Georges,QC_SGO_DSS,NULL
36641,L1461,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,15.750,9.722,15.750,9.722,120,6.63,107,118,Beauceville,QC_BCV_TSS,Saint-Georges,QC_SGO_DSS,NULL
36642,L1462,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,39.900,24.630,67.260,41.519,120,28.30,107,118,Saint-Ãƒâ€°variste,QC_SEV_DSS,Beauceville,QC_BCV_TSS,NULL
36643,L1462,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,27.360,16.889,67.260,41.519,120,28.30,107,118,Beauceville,QC_BCV_TSS,Sainte-Germaine,QC_SGE_DSS,NULL
36644,L1466,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,11.400,7.037,39.900,24.630,120,16.79,107,118,RiviÃƒÂ¨re-du-Loup,QC_RDL_TSS,Cacouna,QC_CAC_DSS,NULL
36645,L1466,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,28.500,17.593,39.900,24.630,120,16.79,107,118,Cacouna,QC_CAC_DSS,Saint-ClÃƒÂ©ment,QC_SCM_DSS,NULL
36646,L1467,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,4.788,2.956,120,2.01,107,118,Rosemont,QC_RSM_DSS,BÃƒÂ©langer,QC_BEL_TSS,NULL
36647,L1468,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,4.788,2.956,4.788,2.956,120,2.01,107,118,Jeanne-dArc,QC_JDA_DSS,Longue-Pointe,QC_LGP_DSS,NULL
36648,L1469,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,7.182,4.433,7.182,4.433,120,3.02,107,118,De Lorimier,QC_DEL_DSS,Notre-Dame,QC_NDA_TSS,NULL
36649,L1470,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,2.500,1.543,2.500,1.543,120,1.05,107,118,Les CÃƒÂ¨dres,QC_LCS_GSS,Langlois,QC_LGS_TSS,NULL
36650,L1471,Hydro-QuÃƒÂ©bec Transmission,QC,Quebec,1,ac,8.000,4.938,8.500,5.247,120,3.58,107,118,Langlois,QC_LGS_TSS,Eka Chimie Canada Inc,QC_EKA_ISS,NULL
